ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:     119        80.2653       230.9194       677.4299        10.9226          -7550.4581       -50.8769         0.0000         0.0000         0.0000          -6601.7978         0.0000     -6601.7978     -6601.7978         0.0000            129.1557        94.3965   1000000.0000       129.1557        94.3965
ENERGY:     120        78.7299       230.7048       677.4523        10.9234          -7548.6076       -51.2049         0.0000         0.0000         0.0000          -6602.0021         0.0000     -6602.0021     -6602.0021         0.0000            129.6111        94.5947   1000000.0000       129.6111        94.5947
ENERGY:     121        78.6220       230.6909       677.4541        10.9237          -7548.4645       -51.2294         0.0000         0.0000         0.0000          -6602.0030         0.0000     -6602.0030     -6602.0030         0.0000            129.6456        94.6094   1000000.0000       129.6456        94.6094
ENERGY:     122        83.1772       230.4428       676.4048         9.2896          -7586.1184       -41.8793         0.0000         0.0000         0.0000          -6628.6833         0.0000     -6628.6833     -6628.6833         0.0000            129.8932        94.5918   1000000.0000       129.8932        94.5918
ENERGY:     123       159.0808       257.6034       676.7921        10.0235          -7613.7753       -25.4476         0.0000         0.0000         0.0000          -6535.7232         0.0000     -6535.7232     -6535.7232         0.0000            126.3809        90.0847   1000000.0000       126.3809        90.0847
ENERGY:     124        74.7382       227.7783       676.5518         9.5066          -7576.6687       -45.1729         0.0000         0.0000         0.0000          -6633.2668         0.0000     -6633.2668     -6633.2668         0.0000            130.2055        95.0499   1000000.0000       130.2055        95.0499
ENERGY:     125        75.3352       227.9494       676.5322         9.4768          -7577.6490       -44.8685         0.0000         0.0000         0.0000          -6633.2239         0.0000     -6633.2239     -6633.2239         0.0000            130.1871        95.0194   1000000.0000       130.1871        95.0194
ENERGY:     126        74.7954       227.7945       676.5498         9.5035          -7576.7669       -45.1427         0.0000         0.0000         0.0000          -6633.2665         0.0000     -6633.2665     -6633.2665         0.0000            130.2038        95.0470   1000000.0000       130.2038        95.0470
ENERGY:     127        74.7526       227.7824       676.5513         9.5058          -7576.6936       -45.1653         0.0000         0.0000         0.0000          -6633.2668         0.0000     -6633.2668     -6633.2668         0.0000            130.2051        95.0491   1000000.0000       130.2051        95.0491
ENERGY:     128        74.7382       227.7783       676.5518         9.5066          -7576.6687       -45.1729         0.0000         0.0000         0.0000          -6633.2668         0.0000     -6633.2668     -6633.2668         0.0000            130.2055        95.0499   1000000.0000       130.2055        95.0499
ENERGY:     129        79.6134       226.1934       675.1225         7.4175          -7612.7029       -34.5623         0.0000         0.0000         0.0000          -6658.9185         0.0000     -6658.9185     -6658.9185         0.0000            148.7794       108.3071   1000000.0000       148.7794       108.3071
ENERGY:     130       141.1167       247.9611       675.1301         7.1907          -7642.1219       -18.5258         0.0000         0.0000         0.0000          -6589.2492         0.0000     -6589.2492     -6589.2492         0.0000            164.0892       117.5774   1000000.0000       164.0892       117.5774
ENERGY:     131        73.4816       224.4794       675.3226         7.7329          -7604.9901       -37.4792         0.0000         0.0000         0.0000          -6661.4527         0.0000     -6661.4527     -6661.4527         0.0000            144.7986       105.6541   1000000.0000       144.7986       105.6541
ENERGY:     132        74.4671       223.1656       673.9921         8.4067          -7644.2231       -26.4651         0.0000         0.0000         0.0000          -6690.6566         0.0000     -6690.6566     -6690.6566         0.0000            150.5358       106.7312   1000000.0000       150.5358       106.7312
ENERGY:     133       115.6065       239.5518       673.6893        10.9722          -7679.3469       -11.1681         0.0000         0.0000         0.0000          -6650.6952         0.0000     -6650.6952     -6650.6952         0.0000            153.7952       104.7557   1000000.0000       153.7952       104.7557
ENERGY:     134        72.5685       222.4912       674.0807         8.2537          -7640.4727       -27.7546         0.0000         0.0000         0.0000          -6690.8333         0.0000     -6690.8333     -6690.8333         0.0000            150.0737       106.7636   1000000.0000       150.0737       106.7636
ENERGY:     135        73.0073       222.6427       674.0577         8.2903          -7641.4166       -27.4349         0.0000         0.0000         0.0000          -6690.8534         0.0000     -6690.8534     -6690.8534         0.0000            150.1920       106.7587   1000000.0000       150.1920       106.7587
ENERGY:     136        76.5400       221.7450       672.9956         9.8335          -7683.4018       -14.4962         0.0000         0.0000         0.0000          -6716.7839         0.0000     -6716.7839     -6716.7839         0.0000            159.0976       119.3290   1000000.0000       159.0976       119.3290
ENERGY:     137       121.6116       237.2247       672.8225        12.5330          -7721.8418         2.1667         0.0000         0.0000         0.0000          -6675.4833         0.0000     -6675.4833     -6675.4833         0.0000            165.3107       128.8159   1000000.0000       165.3107       128.8159
ENERGY:     138        74.0879       221.0279       673.0691         9.6026          -7678.8658       -16.1205         0.0000         0.0000         0.0000          -6717.1988         0.0000     -6717.1988     -6717.1988         0.0000            158.2374       118.0785   1000000.0000       158.2374       118.0785
ENERGY:     139        74.5467       217.8357       672.1872         9.9787          -7717.5651        -0.5336         0.0000         0.0000         0.0000          -6743.5505         0.0000     -6743.5505     -6743.5505         0.0000            159.7413       122.1266   1000000.0000       159.7413       122.1266
ENERGY:     140       114.3975       229.7143       672.0862        11.8527          -7752.7612        19.3142         0.0000         0.0000         0.0000          -6705.3963         0.0000     -6705.3963     -6705.3963         0.0000            158.7867       123.2978   1000000.0000       158.7867       123.2978
ENERGY:     141        72.7175       217.4800       672.2397         9.8717          -7713.8286        -2.2706         0.0000         0.0000         0.0000          -6743.7904         0.0000     -6743.7904     -6743.7904         0.0000            159.7065       121.8407   1000000.0000       159.7065       121.8407
