# step Etot Epot T p 
3064 -8852.5867 -8852.5867 0.0 462.1583 
3065 -8852.5867 -8852.5867 0.0 462.1582 
3066 -8852.5867 -8852.5867 0.0 462.1582 
3067 -8849.4547 -8849.4547 0.0 460.9625 
3068 -8852.8919 -8852.8919 0.0 461.9268 
3069 -8849.9212 -8849.9212 0.0 462.5937 
3070 -8853.1838 -8853.1838 0.0 462.1227 
3071 -8853.1509 -8853.1509 0.0 462.1828 
3072 -8853.1835 -8853.1835 0.0 462.1288 
3073 -8853.1838 -8853.1838 0.0 462.1233 
3074 -8853.1838 -8853.1838 0.0 462.1232 
3075 -8853.1838 -8853.1838 0.0 462.1233 
3076 -8850.5503 -8850.5503 0.0 462.1786 
3077 -8853.4727 -8853.4727 0.0 462.1787 
3078 -8853.4432 -8853.4432 0.0 462.1909 
3079 -8853.4724 -8853.4724 0.0 462.1801 
3080 -8853.4728 -8853.4728 0.0 462.1789 
3081 -8853.4728 -8853.4728 0.0 462.1789 
3082 -8853.4728 -8853.4728 0.0 462.1789 
3083 -8853.4728 -8853.4728 0.0 462.1789 
3084 -8853.4728 -8853.4728 0.0 462.1789 
3085 -8851.7154 -8851.7154 0.0 461.0972 
3086 -8853.802 -8853.802 0.0 461.9104 
3087 -8853.7817 -8853.7817 0.0 461.8377 
3088 -8853.8018 -8853.8018 0.0 461.9032 
3089 -8853.8022 -8853.8022 0.0 461.9096 
3090 -8853.8021 -8853.8021 0.0 461.9097 
3091 -8853.8022 -8853.8022 0.0 461.9096 
3092 -8851.8792 -8851.8792 0.0 462.6705 
3093 -8854.1028 -8854.1028 0.0 462.1518 
3094 -8854.0807 -8854.0807 0.0 462.2131 
3095 -8854.1028 -8854.1028 0.0 462.158 
3096 -8852.7025 -8852.7025 0.0 462.4448 
3097 -8854.4189 -8854.4189 0.0 462.2814 
3098 -8854.4022 -8854.4022 0.0 462.3053 
3099 -8854.4189 -8854.4189 0.0 462.2838 
3100 -8854.4188 -8854.4188 0.0 462.2819 
3101 -8854.419 -8854.419 0.0 462.2814 
3102 -8854.4189 -8854.4189 0.0 462.2815 
3103 -8854.419 -8854.419 0.0 462.2814 
3104 -8853.0721 -8853.0721 0.0 462.5855 
3105 -8854.7377 -8854.7377 0.0 462.4116 
3106 -8854.7214 -8854.7214 0.0 462.4366 
3107 -8854.7374 -8854.7374 0.0 462.4143 
3108 -8854.7377 -8854.7377 0.0 462.4119 
3109 -8853.4831 -8853.4831 0.0 459.7566 
3110 -8855.0532 -8855.0532 0.0 461.6278 
3111 -8855.038 -8855.038 0.0 461.448 
3112 -8855.0531 -8855.0531 0.0 461.6099 
3113 -8855.0532 -8855.0532 0.0 461.6261 
3114 -8855.0532 -8855.0532 0.0 461.6262 
3115 -8855.0532 -8855.0532 0.0 461.6261 
3116 -8854.036 -8854.036 0.0 462.0682 
3117 -8855.3815 -8855.3815 0.0 461.807 
3118 -8854.5979 -8854.5979 0.0 460.5648 
3119 -8855.726 -8855.726 0.0 461.3991 
3120 -8855.7149 -8855.7149 0.0 461.3212 
3121 -8855.726 -8855.726 0.0 461.3914 
3122 -8855.726 -8855.726 0.0 461.3948 
3123 -8855.726 -8855.726 0.0 461.3913 
3124 -8855.2565 -8855.2565 0.0 461.0907 
3125 -8856.0999 -8856.0999 0.0 461.3026 
3126 -8855.1334 -8855.1334 0.0 461.8629 
3127 -8856.4035 -8856.4035 0.0 461.5221 
3128 -8856.3914 -8856.3914 0.0 461.5622 
3129 -8856.4032 -8856.4032 0.0 461.5262 
3130 -8856.4034 -8856.4034 0.0 461.5225 
3131 -8856.4035 -8856.4035 0.0 461.5221 
3132 -8855.5377 -8855.5377 0.0 461.6039 
3133 -8856.7138 -8856.7138 0.0 461.5829 
3134 -8856.702 -8856.702 0.0 461.591 
3135 -8856.7137 -8856.7137 0.0 461.5838 
3136 -8856.7139 -8856.7139 0.0 461.583 
3137 -8856.2227 -8856.2227 0.0 461.6077 
3138 -8857.0641 -8857.0641 0.0 461.6227 
3139 -8857.0559 -8857.0559 0.0 461.6252 
3140 -8857.0641 -8857.0641 0.0 461.6229 
3141 -8857.0642 -8857.0642 0.0 461.6228 
3142 -8857.0642 -8857.0642 0.0 461.6228 
3143 -8857.0642 -8857.0642 0.0 461.6228 
3144 -8857.0642 -8857.0642 0.0 461.6228 
3145 -8857.0641 -8857.0641 0.0 461.6228 
3146 -8857.0642 -8857.0642 0.0 461.6228 
3147 -8856.5016 -8856.5016 0.0 460.1197 
3148 -8857.3981 -8857.3981 0.0 461.082 
3149 -8857.3895 -8857.3895 0.0 460.9899 
3150 -8857.398 -8857.398 0.0 461.0729 
3151 -8857.3982 -8857.3982 0.0 461.0803 
3152 -8856.6386 -8856.6386 0.0 461.7827 
3153 -8857.704 -8857.704 0.0 461.3551 
3154 -8857.693 -8857.693 0.0 461.4031 
3155 -8857.7039 -8857.7039 0.0 461.36 
3156 -8857.704 -8857.704 0.0 461.3556 
3157 -8856.9849 -8856.9849 0.0 459.7713 
3158 -8858.0116 -8858.0116 0.0 460.8246 
3159 -8858.0014 -8858.0014 0.0 460.7241 
3160 -8858.0115 -8858.0115 0.0 460.8146 
3161 -8858.0116 -8858.0116 0.0 460.8236 
3162 -8857.6567 -8857.6567 0.0 461.0275 
3163 -8858.3544 -8858.3544 0.0 460.9318 
3164 -8857.9065 -8857.9065 0.0 460.9821 
3165 -8858.6653 -8858.6653 0.0 460.9759 
3166 -8858.2478 -8858.2478 0.0 459.9349 
3167 -8858.965 -8858.965 0.0 460.5907 
3168 -8858.9585 -8858.9585 0.0 460.528 
3169 -8858.9649 -8858.9649 0.0 460.5845 
3170 -8858.9649 -8858.9649 0.0 460.5895 
3171 -8858.7603 -8858.7603 0.0 460.6985 
3172 -8859.2868 -8859.2868 0.0 460.6586 
3173 -8859.2817 -8859.2817 0.0 460.665 
3174 -8859.2867 -8859.2867 0.0 460.6593 
3175 -8859.2867 -8859.2867 0.0 460.6587 
3176 -8859.2868 -8859.2868 0.0 460.6586 
3177 -8859.2001 -8859.2001 0.0 459.7368 
3178 -8859.6198 -8859.6198 0.0 460.2432 
3179 -8859.6157 -8859.6157 0.0 460.1944 
3180 -8859.6197 -8859.6197 0.0 460.2383 
3181 -8859.6197 -8859.6197 0.0 460.2421 
3182 -8859.6198 -8859.6198 0.0 460.2432 
3183 -8859.5091 -8859.5091 0.0 459.6649 
3184 -8859.9333 -8859.9333 0.0 459.9952 
3185 -8859.8206 -8859.8206 0.0 459.4552 
3186 -8860.2352 -8860.2352 0.0 459.7645 
3187 -8860.3023 -8860.3023 0.0 459.7523 
3188 -8857.9768 -8857.9768 0.0 459.6159 
3189 -8860.5676 -8860.5676 0.0 459.7741 
3190 -8860.7269 -8860.7269 0.0 460.0838 
3191 -8858.7731 -8858.7731 0.0 460.2847 
3192 -8860.9169 -8860.9169 0.0 459.9658 
3193 -8861.0551 -8861.0551 0.0 459.1289 
3194 -8859.1261 -8859.1261 0.0 458.1836 
3195 -8861.2487 -8861.2487 0.0 459.5047 
3196 -8861.2461 -8861.2461 0.0 459.4683 
3197 -8861.2487 -8861.2487 0.0 459.501 
3198 -8861.2487 -8861.2487 0.0 459.502 
3199 -8861.2487 -8861.2487 0.0 459.5025 
3200 -8861.2487 -8861.2487 0.0 459.5027 
3201 -8861.2487 -8861.2487 0.0 459.5025 
3202 -8861.3269 -8861.3269 0.0 459.3307 
3203 -8859.3009 -8859.3009 0.0 459.0517 
3204 -8861.5512 -8861.5512 0.0 459.424 
3205 -8861.549 -8861.549 0.0 459.4157 
3206 -8861.5511 -8861.5511 0.0 459.4232 
3207 -8861.5512 -8861.5512 0.0 459.424 
3208 -8861.8678 -8861.8678 0.0 458.6444 
3209 -8860.6162 -8860.6162 0.0 457.7787 
3210 -8861.9363 -8861.9363 0.0 458.8857 
3211 -8862.2996 -8862.2996 0.0 458.7715 
3212 -8861.2447 -8861.2447 0.0 458.5817 
3213 -8862.3422 -8862.3422 0.0 458.8058 
3214 -8862.6867 -8862.6867 0.0 459.6006 
3215 -8861.6164 -8861.6164 0.0 460.3311 
3216 -8862.7311 -8862.7311 0.0 459.4058 
3217 -8862.7305 -8862.7305 0.0 459.4256 
3218 -8862.7311 -8862.7311 0.0 459.4078 
3219 -8862.7311 -8862.7311 0.0 459.406 
3220 -8862.7311 -8862.7311 0.0 459.4059 
3221 -8863.101 -8863.101 0.0 460.192 
3222 -8862.139 -8862.139 0.0 460.9291 
3223 -8863.1318 -8863.1318 0.0 460.0264 
3224 -8863.1316 -8863.1316 0.0 460.043 
3225 -8863.1318 -8863.1318 0.0 460.0289 
3226 -8863.1318 -8863.1318 0.0 460.0287 
3227 -8863.1318 -8863.1318 0.0 460.0289 
3228 -8863.455 -8863.455 0.0 460.9245 
3229 -8862.3902 -8862.3902 0.0 461.7837 
3230 -8863.5031 -8863.5031 0.0 460.694 
3231 -8863.5029 -8863.5029 0.0 460.717 
3232 -8863.5032 -8863.5032 0.0 460.6988 
3233 -8863.5032 -8863.5032 0.0 460.6983 
3234 -8863.7815 -8863.7815 0.0 460.0093 
3235 -8862.589 -8862.589 0.0 459.3115 
3236 -8863.8457 -8863.8457 0.0 460.2225 
3237 -8863.8453 -8863.8453 0.0 460.2013 
3238 -8863.8457 -8863.8457 0.0 460.218 
3239 -8863.8456 -8863.8456 0.0 460.2186 
3240 -8863.8457 -8863.8457 0.0 460.218 
3241 -8863.9798 -8863.9798 0.0 459.461 
3242 -8862.3429 -8862.3429 0.0 458.7163 
3243 -8864.1317 -8864.1317 0.0 459.781 
3244 -8864.1306 -8864.1306 0.0 459.7488 
3245 -8864.1318 -8864.1318 0.0 459.7769 
3246 -8864.203 -8864.203 0.0 459.2962 
3247 -8862.3547 -8862.3547 0.0 458.849 
3248 -8864.397 -8864.397 0.0 459.5177 
3249 -8864.3949 -8864.3949 0.0 459.4956 
3250 -8864.3969 -8864.3969 0.0 459.5155 
3251 -8864.397 -8864.397 0.0 459.5177 
3252 -8864.2699 -8864.2699 0.0 459.3017 
3253 -8864.623 -8864.623 0.0 459.4213 
3254 -8864.6196 -8864.6196 0.0 459.4093 
3255 -8864.6228 -8864.6228 0.0 459.4202 
3256 -8864.623 -8864.623 0.0 459.4212 
3257 -8864.623 -8864.623 0.0 459.4214 
3258 -8864.2989 -8864.2989 0.0 460.9132 
3259 -8864.8236 -8864.8236 0.0 459.9912 
3260 -8864.8189 -8864.8189 0.0 460.0833 
3261 -8864.8237 -8864.8237 0.0 460.0003 
3262 -8864.8238 -8864.8238 0.0 459.9978 
3263 -8864.8238 -8864.8238 0.0 459.9971 
3264 -8864.8238 -8864.8238 0.0 459.9965 
3265 -8864.8238 -8864.8238 0.0 459.996 
3266 -8864.8238 -8864.8238 0.0 459.9965 
3267 -8864.3361 -8864.3361 0.0 461.4664 
3268 -8865.014 -8865.014 0.0 460.5079 
3269 -8865.0078 -8865.0078 0.0 460.6042 
3270 -8865.0139 -8865.0139 0.0 460.5176 
3271 -8865.014 -8865.014 0.0 460.5094 
3272 -8865.014 -8865.014 0.0 460.5102 
3273 -8864.556 -8864.556 0.0 460.8963 
3274 -8865.2309 -8865.2309 0.0 460.6534 
3275 -8865.2245 -8865.2245 0.0 460.6783 
3276 -8865.231 -8865.231 0.0 460.6559 
3277 -8865.2309 -8865.2309 0.0 460.6551 
3278 -8865.231 -8865.231 0.0 460.6559 
3279 -8864.3451 -8864.3451 0.0 459.9712 
3280 -8865.4278 -8865.4278 0.0 460.462 
3281 -8865.4165 -8865.4165 0.0 460.4155 
3282 -8865.4279 -8865.4279 0.0 460.4572 
3283 -8865.4279 -8865.4279 0.0 460.4594 
3284 -8865.4279 -8865.4279 0.0 460.4601 
3285 -8865.4279 -8865.4279 0.0 460.4603 
3286 -8865.4279 -8865.4279 0.0 460.4601 
3287 -8863.9603 -8863.9603 0.0 458.7158 
3288 -8865.621 -8865.621 0.0 460.035 
3289 -8865.6042 -8865.6042 0.0 459.9083 
3290 -8865.6207 -8865.6207 0.0 460.0224 
3291 -8865.621 -8865.621 0.0 460.0338 
3292 -8864.2817 -8864.2817 0.0 460.2411 
3293 -8865.8459 -8865.8459 0.0 460.1153 
3294 -8864.3814 -8864.3814 0.0 461.1207 
3295 -8866.0724 -8866.0724 0.0 460.4113 
3296 -8866.0557 -8866.0557 0.0 460.4891 
3297 -8866.0722 -8866.0722 0.0 460.4192 
3298 -8866.0724 -8866.0724 0.0 460.4121 
3299 -8866.0724 -8866.0724 0.0 460.412 
3300 -8866.0724 -8866.0724 0.0 460.412 
3301 -8866.0724 -8866.0724 0.0 460.412 
3302 -8864.2323 -8864.2323 0.0 461.1675 
3303 -8866.28 -8866.28 0.0 460.626 
3304 -8866.26 -8866.26 0.0 460.6887 
3305 -8866.2802 -8866.2802 0.0 460.6322 
3306 -8866.2802 -8866.2802 0.0 460.63 
3307 -8866.2802 -8866.2802 0.0 460.6293 
3308 -8866.2802 -8866.2802 0.0 460.63 
3309 -8864.7739 -8864.7739 0.0 462.8 
3310 -8866.5155 -8866.5155 0.0 461.2431 
3311 -8866.4994 -8866.4994 0.0 461.4054 
3312 -8866.5155 -8866.5155 0.0 461.2594 
3313 -8866.5155 -8866.5155 0.0 461.2447 
3314 -8866.5155 -8866.5155 0.0 461.2445 
3315 -8866.5155 -8866.5155 0.0 461.2447 
3316 -8864.8903 -8864.8903 0.0 462.158 
3317 -8866.7623 -8866.7623 0.0 461.5185 
3318 -8864.5261 -8864.5261 0.0 460.8968 
3319 -8866.9888 -8866.9888 0.0 461.4099 
3320 -8864.8324 -8864.8324 0.0 460.87 
3321 -8867.2342 -8867.2342 0.0 461.3186 
3322 -8865.2438 -8865.2438 0.0 461.2409 
3323 -8867.4851 -8867.4851 0.0 461.3382 
3324 -8865.6792 -8865.6792 0.0 462.4921 
3325 -8867.7407 -8867.7407 0.0 461.678 
3326 -8865.7276 -8865.7276 0.0 462.0639 
3327 -8867.9781 -8867.9781 0.0 461.8121 
3328 -8865.6229 -8865.6229 0.0 461.97 
3329 -8868.1903 -8868.1903 0.0 461.8883 
3330 -8865.8287 -8865.8287 0.0 463.1571 
3331 -8868.4003 -8868.4003 0.0 462.2076 
3332 -8866.7111 -8866.7111 0.0 463.5928 
3333 -8868.6448 -8868.6448 0.0 462.6068 
3334 -8866.9481 -8866.9481 0.0 464.0899 
3335 -8868.8862 -8868.8862 0.0 463.0293 
3336 -8868.8678 -8868.8678 0.0 463.1443 
3337 -8868.8859 -8868.8859 0.0 463.041 
3338 -8868.8861 -8868.8861 0.0 463.0305 
3339 -8868.8862 -8868.8862 0.0 463.0294 
3340 -8866.3662 -8866.3662 0.0 463.1635 
3341 -8869.0791 -8869.0791 0.0 463.0937 
3342 -8869.0527 -8869.0527 0.0 463.1126 
3343 -8869.0791 -8869.0791 0.0 463.0956 
3344 -8869.0792 -8869.0792 0.0 463.0941 
3345 -8869.0792 -8869.0792 0.0 463.0941 
3346 -8869.0792 -8869.0792 0.0 463.0941 
3347 -8867.7027 -8867.7027 0.0 461.628 
3348 -8869.3358 -8869.3358 0.0 462.7103 
3349 -8867.7956 -8867.7956 0.0 461.1681 
3350 -8869.5797 -8869.5797 0.0 462.3271 
3351 -8869.5623 -8869.5623 0.0 462.219 
3352 -8869.5798 -8869.5798 0.0 462.3163 
3353 -8869.5799 -8869.5799 0.0 462.3204 
3354 -8869.58 -8869.58 0.0 462.3215 
3355 -8869.5799 -8869.5799 0.0 462.3222 
3356 -8869.58 -8869.58 0.0 462.3215 
3357 -8867.6898 -8867.6898 0.0 462.0893 
3358 -8869.7967 -8869.7967 0.0 462.2991 
3359 -8869.775 -8869.775 0.0 462.288 
3360 -8869.7964 -8869.7964 0.0 462.2981 
3361 -8869.7966 -8869.7966 0.0 462.299 
3362 -8869.7967 -8869.7967 0.0 462.2991 
3363 -8869.7967 -8869.7967 0.0 462.2991 
3364 -8868.142 -8868.142 0.0 464.6937 
3365 -8870.031 -8870.031 0.0 462.9579 
3366 -8870.0118 -8870.0118 0.0 463.1402 
3367 -8870.0308 -8870.0308 0.0 462.9762 
3368 -8870.031 -8870.031 0.0 462.9597 
3369 -8870.031 -8870.031 0.0 462.9581 
3370 -8870.031 -8870.031 0.0 462.9579 
3371 -8868.5464 -8868.5464 0.0 465.0488 
3372 -8870.2792 -8870.2792 0.0 463.5649 
3373 -8870.2619 -8870.2619 0.0 463.721 
3374 -8870.2792 -8870.2792 0.0 463.5804 
3375 -8870.2792 -8870.2792 0.0 463.5739 
3376 -8870.2791 -8870.2791 0.0 463.5712 
3377 -8870.2792 -8870.2792 0.0 463.5738 
3378 -8868.8401 -8868.8401 0.0 463.0485 
3379 -8870.529 -8870.529 0.0 463.4593 
3380 -8870.5128 -8870.5128 0.0 463.4254 
3381 -8870.5286 -8870.5286 0.0 463.4561 
3382 -8870.5287 -8870.5287 0.0 463.4591 
3383 -8868.7234 -8868.7234 0.0 461.8479 
3384 -8870.7588 -8870.7588 0.0 463.0862 
3385 -8870.7391 -8870.7391 0.0 462.9708 
3386 -8870.7586 -8870.7586 0.0 463.0748 
3387 -8870.7587 -8870.7587 0.0 463.0851 
3388 -8869.1182 -8869.1182 0.0 460.9136 
3389 -8871.0037 -8871.0037 0.0 462.5427 
3390 -8870.9867 -8870.9867 0.0 462.3871 
3391 -8871.0038 -8871.0038 0.0 462.5272 
3392 -8871.0038 -8871.0038 0.0 462.5332 
3393 -8871.0038 -8871.0038 0.0 462.5353 
3394 -8871.0038 -8871.0038 0.0 462.5332 
3395 -8868.0665 -8868.0665 0.0 461.8042 
3396 -8871.1838 -8871.1838 0.0 462.4282 
3397 -8871.1516 -8871.1516 0.0 462.3801 
3398 -8871.1836 -8871.1836 0.0 462.4234 
3399 -8871.1838 -8871.1838 0.0 462.4277 
3400 -8871.1838 -8871.1838 0.0 462.4278 
3401 -8871.1838 -8871.1838 0.0 462.4277 
3402 -8868.702 -8868.702 0.0 463.4777 
3403 -8871.3842 -8871.3842 0.0 462.6915 
3404 -8871.3568 -8871.3568 0.0 462.7828 
3405 -8871.3841 -8871.3841 0.0 462.7006 
3406 -8871.3841 -8871.3841 0.0 462.6927 
3407 -8871.3842 -8871.3842 0.0 462.6916 
3408 -8871.3842 -8871.3842 0.0 462.6915 
3409 -8870.0372 -8870.0372 0.0 464.3514 
3410 -8871.6439 -8871.6439 0.0 463.2038 
3411 -8871.629 -8871.629 0.0 463.3262 
3412 -8871.6439 -8871.6439 0.0 463.2161 
3413 -8871.6439 -8871.6439 0.0 463.2061 
3414 -8871.6439 -8871.6439 0.0 463.204 
3415 -8871.6439 -8871.6439 0.0 463.2038 
3416 -8870.2768 -8870.2768 0.0 464.8341 
3417 -8871.8894 -8871.8894 0.0 463.6986 
3418 -8871.8745 -8871.8745 0.0 463.8202 
3419 -8871.8894 -8871.8894 0.0 463.7108 
3420 -8871.8894 -8871.8894 0.0 463.7056 
3421 -8871.8894 -8871.8894 0.0 463.7108 
3422 -8870.1639 -8870.1639 0.0 463.8181 
3423 -8872.0911 -8872.0911 0.0 463.7758 
3424 -8871.1795 -8871.1795 0.0 463.7558 
3425 -8872.3507 -8872.3507 0.0 463.8092 
3426 -8872.3378 -8872.3378 0.0 463.8122 
3427 -8872.3505 -8872.3505 0.0 463.8096 
3428 -8872.3507 -8872.3507 0.0 463.8092 
3429 -8871.23 -8871.23 0.0 463.7226 
3430 -8872.5743 -8872.5743 0.0 463.8262 
3431 -8872.5596 -8872.5596 0.0 463.8258 
3432 -8872.5741 -8872.5741 0.0 463.8263 
3433 -8872.5744 -8872.5744 0.0 463.8262 
3434 -8872.5744 -8872.5744 0.0 463.8262 
3435 -8872.5744 -8872.5744 0.0 463.8262 
3436 -8871.6387 -8871.6387 0.0 463.5347 
3437 -8872.8021 -8872.8021 0.0 463.78 
3438 -8872.1966 -8872.1966 0.0 464.909 
3439 -8873.0541 -8873.0541 0.0 464.218 
3440 -8872.2234 -8872.2234 0.0 465.04 
3441 -8873.2671 -8873.2671 0.0 464.5116 
3442 -8873.2569 -8873.2569 0.0 464.572 
3443 -8873.2668 -8873.2668 0.0 464.5179 
3444 -8873.2672 -8873.2672 0.0 464.5122 
3445 -8873.2672 -8873.2672 0.0 464.5121 
3446 -8872.8085 -8872.8085 0.0 464.9286 
3447 -8873.5118 -8873.5118 0.0 464.7015 
3448 -8873.1134 -8873.1134 0.0 465.4116 
3449 -8873.7506 -8873.7506 0.0 465.0046 
3450 -8873.7445 -8873.7445 0.0 465.05 
3451 -8873.7503 -8873.7503 0.0 465.0092 
3452 -8873.7506 -8873.7506 0.0 465.005 
3453 -8873.4556 -8873.4556 0.0 464.7438 
3454 -8873.993 -8873.993 0.0 464.9294 
3455 -8788.2129 -8788.2129 0.0 464.2381 
3456 -8873.9015 -8873.9015 0.0 465.224 
3457 -8874.1844 -8874.1844 0.0 465.0729 
3458 -8815.7256 -8815.7256 0.0 460.5933 
3459 -8874.4755 -8874.4755 0.0 464.8234 
3460 -8874.5314 -8874.5314 0.0 464.8991 
3461 -8874.5309 -8874.5309 0.0 464.8916 
3462 -8874.5314 -8874.5314 0.0 464.8983 
3463 -8874.5314 -8874.5314 0.0 464.899 
3464 -8874.5314 -8874.5314 0.0 464.8991 
3465 -8851.9188 -8851.9188 0.0 464.7644 
3466 -8875.0048 -8875.0048 0.0 464.9393 
3467 -8858.2117 -8858.2117 0.0 462.7121 
3468 -8875.4826 -8875.4826 0.0 464.6678 
3469 -8859.5047 -8859.5047 0.0 461.3738 
3470 -8875.937 -8875.937 0.0 464.2571 
3471 -8861.9331 -8861.9331 0.0 464.3088 
3472 -8876.3649 -8876.3649 0.0 464.3269 
3473 -8862.1951 -8862.1951 0.0 463.2013 
3474 -8876.7362 -8876.7362 0.0 464.2382 
3475 -8861.9674 -8861.9674 0.0 466.7112 
3476 -8877.0599 -8877.0599 0.0 464.6213 
3477 -8867.103 -8867.103 0.0 462.0004 
3478 -8877.4083 -8877.4083 0.0 464.2637 
3479 -8870.4847 -8870.4847 0.0 463.2285 
3480 -8877.7766 -8877.7766 0.0 464.1094 
3481 -8870.8533 -8870.8533 0.0 464.8146 
3482 -8878.0902 -8878.0902 0.0 464.272 
3483 -8870.0195 -8870.0195 0.0 463.2208 
3484 -8878.3255 -8878.3255 0.0 464.1647 
3485 -8878.2424 -8878.2424 0.0 464.0941 
3486 -8878.3246 -8878.3246 0.0 464.1579 
3487 -8878.3255 -8878.3255 0.0 464.164 
3488 -8878.3255 -8878.3255 0.0 464.1646 
3489 -8878.3255 -8878.3255 0.0 464.1647 
3490 -8872.6887 -8872.6887 0.0 466.6528 
3491 -8878.5811 -8878.5811 0.0 464.6314 
3492 -8874.2767 -8874.2767 0.0 465.7602 
3493 -8878.8438 -8878.8438 0.0 464.8816 
3494 -8875.0206 -8875.0206 0.0 466.7374 
3495 -8879.0937 -8879.0937 0.0 465.2792 
3496 -8879.0526 -8879.0526 0.0 465.4354 
3497 -8879.093 -8879.093 0.0 465.295 
3498 -8879.0937 -8879.0937 0.0 465.2808 
3499 -8879.0937 -8879.0937 0.0 465.2806 
3500 -8879.0937 -8879.0937 0.0 465.2808 
3501 -8875.9922 -8875.9922 0.0 462.6912 
3502 -8879.3495 -8879.3495 0.0 464.7452 
3503 -8879.3157 -8879.3157 0.0 464.5478 
3504 -8879.3491 -8879.3491 0.0 464.7255 
3505 -8879.3494 -8879.3494 0.0 464.7432 
3506 -8879.3495 -8879.3495 0.0 464.745 
3507 -8876.1224 -8876.1224 0.0 464.8816 
3508 -8879.5763 -8879.5763 0.0 464.7996 
3509 -8879.5426 -8879.5426 0.0 464.8167 
3510 -8879.576 -8879.576 0.0 464.8014 
3511 -8879.5763 -8879.5763 0.0 464.7998 
3512 -8879.5763 -8879.5763 0.0 464.7998 
3513 -8879.5763 -8879.5763 0.0 464.7998 
3514 -8876.7716 -8876.7716 0.0 465.3991 
3515 -8879.8021 -8879.8021 0.0 464.9555 
3516 -8877.0731 -8877.0731 0.0 466.2371 
3517 -8880.0162 -8880.0162 0.0 465.2545 
3518 -8877.6045 -8877.6045 0.0 466.4389 
3519 -8880.2318 -8880.2318 0.0 465.5434 
3520 -8877.951 -8877.951 0.0 465.1091 
3521 -8880.4407 -8880.4407 0.0 465.4706 
3522 -8878.6097 -8878.6097 0.0 463.5277 
3523 -8880.6623 -8880.6623 0.0 465.0134 
3524 -8878.5446 -8878.5446 0.0 463.8281 
3525 -8880.8606 -8880.8606 0.0 464.7694 
3526 -8878.6022 -8878.6022 0.0 465.8618 
3527 -8881.0465 -8881.0465 0.0 465.0288 
3528 -8879.1541 -8879.1541 0.0 465.2101 
3529 -8881.2482 -8881.2482 0.0 465.0948 
3530 -8881.2276 -8881.2276 0.0 465.1132 
3531 -8881.2481 -8881.2481 0.0 465.0967 
3532 -8881.2482 -8881.2482 0.0 465.095 
3533 -8881.2482 -8881.2482 0.0 465.0949 
3534 -8881.2482 -8881.2482 0.0 465.0948 
3535 -8879.1268 -8879.1268 0.0 465.4694 
3536 -8881.4358 -8881.4358 0.0 465.2028 
3537 -8881.4133 -8881.4133 0.0 465.237 
3538 -8881.4356 -8881.4356 0.0 465.2063 
3539 -8881.4359 -8881.4359 0.0 465.2031 
3540 -8881.4358 -8881.4358 0.0 465.2031 
3541 -8881.4359 -8881.4359 0.0 465.2031 
3542 -8879.4575 -8879.4575 0.0 464.2456 
3543 -8881.6319 -8881.6319 0.0 465.0056 
3544 -8881.6099 -8881.6099 0.0 464.9367 
3545 -8881.6317 -8881.6317 0.0 464.9987 
3546 -8881.6319 -8881.6319 0.0 465.0049 
3547 -8881.6319 -8881.6319 0.0 465.0055 
3548 -8881.6319 -8881.6319 0.0 465.0056 
3549 -8879.5586 -8879.5586 0.0 466.2224 
3550 -8881.8291 -8881.8291 0.0 465.3063 
3551 -8881.8067 -8881.8067 0.0 465.4051 
3552 -8881.8289 -8881.8289 0.0 465.3163 
3553 -8881.8292 -8881.8292 0.0 465.3073 
3554 -8881.8292 -8881.8292 0.0 465.3072 
3555 -8881.8292 -8881.8292 0.0 465.3073 
3556 -8879.8787 -8879.8787 0.0 465.3591 
3557 -8882.0386 -8882.0386 0.0 465.3449 
3558 -8882.0175 -8882.0175 0.0 465.3533 
3559 -8882.0384 -8882.0384 0.0 465.3458 
3560 -8882.0386 -8882.0386 0.0 465.345 
3561 -8882.0386 -8882.0386 0.0 465.3449 
3562 -8882.0386 -8882.0386 0.0 465.3449 
3563 -8880.0052 -8880.0052 0.0 466.3339 
3564 -8882.2575 -8882.2575 0.0 465.6059 
3565 -8882.235 -8882.235 0.0 465.6862 
3566 -8882.2574 -8882.2574 0.0 465.6139 
3567 -8882.2575 -8882.2575 0.0 465.6067 
3568 -8882.2575 -8882.2575 0.0 465.6066 
3569 -8882.2575 -8882.2575 0.0 465.6067 
3570 -8879.7895 -8879.7895 0.0 463.2353 
3571 -8882.4637 -8882.4637 0.0 465.1198 
3572 -8882.4373 -8882.4373 0.0 464.9405 
3573 -8882.4631 -8882.4631 0.0 465.1021 
3574 -8882.4638 -8882.4638 0.0 465.118 
3575 -8882.4638 -8882.4638 0.0 465.1182 
3576 -8880.5067 -8880.5067 0.0 463.4825 
3577 -8882.6778 -8882.6778 0.0 464.756 
3578 -8882.6555 -8882.6555 0.0 464.6372 
3579 -8882.6776 -8882.6776 0.0 464.7442 
3580 -8882.6779 -8882.6779 0.0 464.7548 
3581 -8881.2943 -8881.2943 0.0 464.8085 
3582 -8882.91 -8882.91 0.0 464.7978 
3583 -8882.894 -8882.894 0.0 464.8054 
3584 -8882.9101 -8882.9101 0.0 464.7985 
3585 -8882.9099 -8882.9099 0.0 464.7983 
3586 -8882.9101 -8882.9101 0.0 464.7985 
3587 -8881.75 -8881.75 0.0 465.5987 
